159;25;Femme;Nice;20434
160;25;Femme;Nantes;22291
161;25;Femme;Lyon;24149
162;25;Femme;Chartres;18576
163;25;Femme;Marseille;22291
164;25;Femme;Toulouse;24149
165;25;Femme;Pau;20434
166;25;Femme;Perpignon;20434
167;25;Femme;Bordeaux;23221
168;25;Femme;Brest;22291
169;25;Femme;Cannes;16719
170;25;Femme;Caen;15791
171;25;Femme;Tours ;15791
172;25;Femme;Limoges;17648
173;25;Femme;nancy;17183
174;25;Femme;Metz;17648
175;25;Femme;Dijon;15791
176;26;homme;Paris;31514
177;26;homme;Lille;24761
178;26;homme;Dreux;15758
179;26;homme;Stratsbourg;24761
180;26;homme;Rennes;24198
181;26;homme;Nice;24761
182;26;homme;Nantes;27013
183;26;homme;Lyon;29262
184;26;homme;Chartres;22511
185;26;homme;Marseille;27013
186;26;homme;Toulouse;29262
187;26;homme;Pau;24761
188;26;homme;Perpignon;24761
189;26;homme;Bordeaux;28139
190;26;homme;Brest;27013
191;26;homme;Cannes;20259
192;26;homme;Caen;19133
193;26;homme;Tours ;19133
194;26;homme;Limoges;21385
195;26;homme;nancy;20822
196;26;homme;Metz;21385
197;26;homme;Dijon;19133
198;26;Femme;Paris;26786
199;26;Femme;Lille;21047
200;26;Femme;Dreux;13394
201;26;Femme;Stratsbourg;21047
202;26;Femme;Rennes;20569
203;26;Femme;Nice;21047
204;26;Femme;Nantes;22960
205;26;Femme;Lyon;24873
206;26;Femme;Chartres;19133
207;26;Femme;Marseille;22960
208;26;Femme;Toulouse;24873
209;26;Femme;Pau;21047
210;26;Femme;Perpignon;21047
211;26;Femme;Bordeaux;23918
212;26;Femme;Brest;22960
213;26;Femme;Cannes;17221
214;26;Femme;Caen;16265
215;26;Femme;Tours ;16265
216;26;Femme;Limoges;18177
217;26;Femme;nancy;17698
218;26;Femme;Metz;18177
219;26;Femme;Dijon;16265
220;27;homme;Paris;32459
221;27;homme;Lille;25504
222;27;homme;Dreux;16231
223;27;homme;Stratsbourg;25504
224;27;homme;Rennes;24924
225;27;homme;Nice;25504
226;27;homme;Nantes;27823
227;27;homme;Lyon;30140
228;27;homme;Chartres;23186
229;27;homme;Marseille;27823
230;27;homme;Toulouse;30140
231;27;homme;Pau;25504
232;27;homme;Perpignon;25504
233;27;homme;Bordeaux;28983
234;27;homme;Brest;27823
235;27;homme;Cannes;20867
236;27;homme;Caen;19707
237;27;homme;Tours ;19707
238;27;homme;Limoges;22027
239;27;homme;nancy;21447
240;27;homme;Metz;22027
241;27;homme;Dijon;19707
242;27;Femme;Paris;27590
243;27;Femme;Lille;21678
244;27;Femme;Dreux;13796
245;27;Femme;Stratsbourg;21678
246;27;Femme;Rennes;21186
247;27;Femme;Nice;21678
248;27;Femme;Nantes;23649
249;27;Femme;Lyon;25619
250;27;Femme;Chartres;19707
251;27;Femme;Marseille;23649
252;27;Femme;Toulouse;25619
253;27;Femme;Pau;21678
254;27;Femme;Perpignon;21678
255;27;Femme;Bordeaux;24636
256;27;Femme;Brest;23649
257;27;Femme;Cannes;17738
258;27;Femme;Caen;16753
259;27;Femme;Tours ;16753
260;27;Femme;Limoges;18722
261;27;Femme;nancy;18229
262;27;Femme;Metz;18722
263;27;Femme;Dijon;16753
264;28;homme;Paris;33433
265;28;homme;Lille;26269
266;28;homme;Dreux;16718
267;28;homme;Stratsbourg;26269
268;28;homme;Rennes;25672
269;28;homme;Nice;26269
270;28;homme;Nantes;28658
271;28;homme;Lyon;31044
272;28;homme;Chartres;23882
273;28;homme;Marseille;28658
274;28;homme;Toulouse;31044
275;28;homme;Pau;26269
276;28;homme;Perpignon;26269
277;28;homme;Bordeaux;29852
278;28;homme;Brest;28658
279;28;homme;Cannes;21493
280;28;homme;Caen;20298
281;28;homme;Tours ;20298
282;28;homme;Limoges;22688
283;28;homme;nancy;22090
284;28;homme;Metz;22688
285;28;homme;Dijon;20298
286;28;Femme;Paris;28418
287;28;Femme;Lille;22328
288;28;Femme;Dreux;14210
289;28;Femme;Stratsbourg;22328
290;28;Femme;Rennes;21822
291;28;Femme;Nice;22328
292;28;Femme;Nantes;24358
293;28;Femme;Lyon;26388
294;28;Femme;Chartres;20298
295;28;Femme;Marseille;24358
296;28;Femme;Toulouse;26388
297;28;Femme;Pau;22328
298;28;Femme;Perpignon;22328
299;28;Femme;Bordeaux;25375
300;28;Femme;Brest;24358
301;28;Femme;Cannes;18270
302;28;Femme;Caen;17256
303;28;Femme;Tours ;17256
304;28;Femme;Limoges;19284
305;28;Femme;nancy;18776
306;28;Femme;Metz;19284
307;28;Femme;Dijon;17256
308;29;homme;Paris;34436
309;29;homme;Lille;27057
310;29;homme;Dreux;17220
311;29;homme;Stratsbourg;27057
312;29;homme;Rennes;26442
313;29;homme;Nice;27057
314;29;homme;Nantes;29518
315;29;homme;Lyon;31975
316;29;homme;Chartres;24598
317;29;homme;Marseille;29518
318;29;homme;Toulouse;31975
319;29;homme;Pau;27057
320;29;homme;Perpignon;27057
321;29;homme;Bordeaux;30748
322;29;homme;Brest;29518
323;29;homme;Cannes;22138
324;29;homme;Caen;20907
325;29;homme;Tours ;20907
326;29;homme;Limoges;23369
327;29;homme;nancy;22753
328;29;homme;Metz;23369
329;29;homme;Dijon;20907
330;29;Femme;Paris;29271
331;29;Femme;Lille;22998
332;29;Femme;Dreux;14636
333;29;Femme;Stratsbourg;22998
334;29;Femme;Rennes;22477
335;29;Femme;Nice;22998
336;29;Femme;Nantes;25089
337;29;Femme;Lyon;27180
338;29;Femme;Chartres;20907
339;29;Femme;Marseille;25089
340;29;Femme;Toulouse;27180
341;29;Femme;Pau;22998
342;29;Femme;Perpignon;22998
343;29;Femme;Bordeaux;26136
344;29;Femme;Brest;25089
345;29;Femme;Cannes;18818
346;29;Femme;Caen;17774
347;29;Femme;Tours ;17774
348;29;Femme;Limoges;19863
349;29;Femme;nancy;19339
350;29;Femme;Metz;19863
351;29;Femme;Dijon;17774
352;30;homme;Paris;35469
353;30;homme;Lille;27869
354;30;homme;Dreux;17737
355;30;homme;Stratsbourg;27869
356;30;homme;Rennes;27235
357;30;homme;Nice;27869
358;30;homme;Nantes;30404
359;30;homme;Lyon;32934
360;30;homme;Chartres;25336
361;30;homme;Marseille;30404
362;30;homme;Toulouse;32934
363;30;homme;Pau;27869
364;30;homme;Perpignon;27869
365;30;homme;Bordeaux;31670
366;30;homme;Brest;30404
367;30;homme;Cannes;22802
368;30;homme;Caen;21534
369;30;homme;Tours ;21534
370;30;homme;Limoges;24070
371;30;homme;nancy;23436
372;30;homme;Metz;24070
373;30;homme;Dijon;21534
374;30;Femme;Paris;30149
375;30;Femme;Lille;23688
376;30;Femme;Dreux;15075
377;30;Femme;Stratsbourg;23688
378;30;Femme;Rennes;23151
379;30;Femme;Nice;23688
380;30;Femme;Nantes;25842
381;30;Femme;Lyon;27995
382;30;Femme;Chartres;21534
383;30;Femme;Marseille;25842
384;30;Femme;Toulouse;27995
385;30;Femme;Pau;23688
386;30;Femme;Perpignon;23688
387;30;Femme;Bordeaux;26920
388;30;Femme;Brest;25842
389;30;Femme;Cannes;19383
390;30;Femme;Caen;18307
391;30;Femme;Tours ;18307
392;30;Femme;Limoges;20459
393;30;Femme;nancy;19919
394;30;Femme;Metz;20459
395;30;Femme;Dijon;18307
396;31;homme;Paris;36533
397;31;homme;Lille;28705
398;31;homme;Dreux;18269
399;31;homme;Stratsbourg;28705
400;31;homme;Rennes;28052
401;31;homme;Nice;28705
402;31;homme;Nantes;31316
403;31;homme;Lyon;33922
404;31;homme;Chartres;26096
405;31;homme;Marseille;31316
406;31;homme;Toulouse;33922
407;31;homme;Pau;28705
408;31;homme;Perpignon;28705
409;31;homme;Bordeaux;32620
410;31;homme;Brest;31316
411;31;homme;Cannes;23486
412;31;homme;Caen;22180
413;31;homme;Tours ;22180
414;31;homme;Limoges;24792
415;31;homme;nancy;24139
416;31;homme;Metz;24792
417;31;homme;Dijon;22180
418;31;Femme;Paris;31053
419;31;Femme;Lille;24399
420;31;Femme;Dreux;15527
421;31;Femme;Stratsbourg;24399
422;31;Femme;Rennes;23846
423;31;Femme;Nice;24399
424;31;Femme;Nantes;26617
425;31;Femme;Lyon;28835
426;31;Femme;Chartres;22180
427;31;Femme;Marseille;26617
428;31;Femme;Toulouse;28835
429;31;Femme;Pau;24399
430;31;Femme;Perpignon;24399
431;31;Femme;Bordeaux;27728
432;31;Femme;Brest;26617
433;31;Femme;Cannes;19964
434;31;Femme;Caen;18856
435;31;Femme;Tours ;18856
436;31;Femme;Limoges;21073
437;31;Femme;nancy;20517
438;31;Femme;Metz;21073
439;31;Femme;Dijon;18856
440;32;homme;Paris;37629
441;32;homme;Lille;29566
442;32;homme;Dreux;18817
443;32;homme;Stratsbourg;29566
444;32;homme;Rennes;28894
445;32;homme;Nice;29566
446;32;homme;Nantes;32255
447;32;homme;Lyon;34940
448;32;homme;Chartres;26879
449;32;homme;Marseille;32255
450;32;homme;Toulouse;34940
451;32;homme;Pau;29566
452;32;homme;Perpignon;29566
453;32;homme;Bordeaux;33599
454;32;homme;Brest;32255
455;32;homme;Cannes;24191
456;32;homme;Caen;22845
457;32;homme;Tours ;22845
458;32;homme;Limoges;25536
459;32;homme;nancy;24863
460;32;homme;Metz;25536
461;32;homme;Dijon;22845
462;32;Femme;Paris;31985
463;32;Femme;Lille;25131
464;32;Femme;Dreux;15993
465;32;Femme;Stratsbourg;25131
466;32;Femme;Rennes;24561
467;32;Femme;Nice;25131
468;32;Femme;Nantes;27416
469;32;Femme;Lyon;29700
470;32;Femme;Chartres;22845
471;32;Femme;Marseille;27416
472;32;Femme;Toulouse;29700
473;32;Femme;Pau;25131
474;32;Femme;Perpignon;25131
475;32;Femme;Bordeaux;28560
476;32;Femme;Brest;27416
477;32;Femme;Cannes;20563
478;32;Femme;Caen;19422
479;32;Femme;Tours ;19422
480;32;Femme;Limoges;21705
481;32;Femme;nancy;21133
482;32;Femme;Metz;21705
483;32;Femme;Dijon;19422
484;33;homme;Paris;38758
485;33;homme;Lille;30453
486;33;homme;Dreux;19382
487;33;homme;Stratsbourg;30453
488;33;homme;Rennes;29761
489;33;homme;Nice;30453
490;33;homme;Nantes;33223
491;33;homme;Lyon;35988
492;33;homme;Chartres;27685
493;33;homme;Marseille;33223
494;33;homme;Toulouse;35988
495;33;homme;Pau;30453
496;33;homme;Perpignon;30453
497;33;homme;Bordeaux;34607
498;33;homme;Brest;33223
499;33;homme;Cannes;24917
500;33;homme;Caen;23530
501;33;homme;Tours ;23530
502;33;homme;Limoges;26302
503;33;homme;nancy;25609
504;33;homme;Metz;26302
505;33;homme;Dijon;23530
506;33;Femme;Paris;32945
507;33;Femme;Lille;25885
508;33;Femme;Dreux;16473
509;33;Femme;Stratsbourg;25885
510;33;Femme;Rennes;25298
511;33;Femme;Nice;25885
512;33;Femme;Nantes;28238
513;33;Femme;Lyon;30591
514;33;Femme;Chartres;23530
515;33;Femme;Marseille;28238
516;33;Femme;Toulouse;30591
517;33;Femme;Pau;25885
518;33;Femme;Perpignon;25885
519;33;Femme;Bordeaux;29417
520;33;Femme;Brest;28238
521;33;Femme;Cannes;21180
522;33;Femme;Caen;20005
523;33;Femme;Tours ;20005
524;33;Femme;Limoges;22356
525;33;Femme;nancy;21767
526;33;Femme;Metz;22356
527;33;Femme;Dijon;20005
528;34;homme;Paris;39921
529;34;homme;Lille;31367
530;34;homme;Dreux;19963
531;34;homme;Stratsbourg;31367
532;34;homme;Rennes;30654
533;34;homme;Nice;31367
534;34;homme;Nantes;34220
535;34;homme;Lyon;37068
536;34;homme;Chartres;28516
537;34;homme;Marseille;34220
538;34;homme;Toulouse;37068
539;34;homme;Pau;31367
540;34;homme;Perpignon;31367
541;34;homme;Bordeaux;35645
542;34;homme;Brest;34220
543;34;homme;Cannes;25665
544;34;homme;Caen;24236
545;34;homme;Tours ;24236
546;34;homme;Limoges;27091
547;34;homme;nancy;26377
548;34;homme;Metz;27091
549;34;homme;Dijon;24236
550;34;Femme;Paris;33933
551;34;Femme;Lille;26662
552;34;Femme;Dreux;16967
553;34;Femme;Stratsbourg;26662
554;34;Femme;Rennes;26057
555;34;Femme;Nice;26662
556;34;Femme;Nantes;29085
557;34;Femme;Lyon;31509
558;34;Femme;Chartres;24236
559;34;Femme;Marseille;29085
560;34;Femme;Toulouse;31509
561;34;Femme;Pau;26662
562;34;Femme;Perpignon;26662
563;34;Femme;Bordeaux;30300
564;34;Femme;Brest;29085
565;34;Femme;Cannes;21815
566;34;Femme;Caen;20605
567;34;Femme;Tours ;20605
568;34;Femme;Limoges;23027
569;34;Femme;nancy;22420
570;34;Femme;Metz;23027
571;34;Femme;Dijon;20605
572;35;homme;Paris;41119
573;35;homme;Lille;32308
574;35;homme;Dreux;20562
575;35;homme;Stratsbourg;32308
576;35;homme;Rennes;31574
577;35;homme;Nice;32308
578;35;homme;Nantes;35247
579;35;homme;Lyon;38180
580;35;homme;Chartres;29371
581;35;homme;Marseille;35247
582;35;homme;Toulouse;38180
583;35;homme;Pau;32308
584;35;homme;Perpignon;32308
585;35;homme;Bordeaux;36714
586;35;homme;Brest;35247
587;35;homme;Cannes;26435
588;35;homme;Caen;24963
589;35;homme;Tours ;24963
590;35;homme;Limoges;27904
591;35;homme;nancy;27168
592;35;homme;Metz;27904
593;35;homme;Dijon;24963
594;35;Femme;Paris;34951
595;35;Femme;Lille;27462
596;35;Femme;Dreux;17476
597;35;Femme;Stratsbourg;27462
598;35;Femme;Rennes;26839
599;35;Femme;Nice;27462
600;35;Femme;Nantes;29958
601;35;Femme;Lyon;32454
602;35;Femme;Chartres;24963
603;35;Femme;Marseille;29958
604;35;Femme;Toulouse;32454
605;35;Femme;Pau;27462
606;35;Femme;Perpignon;27462
607;35;Femme;Bordeaux;31209
608;35;Femme;Brest;29958
609;35;Femme;Cannes;22469
610;35;Femme;Caen;21223
611;35;Femme;Tours ;21223
612;35;Femme;Limoges;23718
613;35;Femme;nancy;23093
614;35;Femme;Metz;23718
615;35;Femme;Dijon;21223
616;36;homme;Paris;42353
617;36;homme;Lille;33277
618;36;homme;Dreux;21179
619;36;homme;Stratsbourg;33277
620;36;homme;Rennes;32521
621;36;homme;Nice;33277
622;36;homme;Nantes;36304
623;36;homme;Lyon;39325
624;36;homme;Chartres;30252
625;36;homme;Marseille;36304
626;36;homme;Toulouse;39325
627;36;homme;Pau;33277
628;36;homme;Perpignon;33277
629;36;homme;Bordeaux;37815
630;36;homme;Brest;36304
631;36;homme;Cannes;27228
632;36;homme;Caen;25712
633;36;homme;Tours ;25712
634;36;homme;Limoges;28741
635;36;homme;nancy;27983
636;36;homme;Metz;28741
637;36;homme;Dijon;25712
638;36;Femme;Paris;36000
639;36;Femme;Lille;28286
640;36;Femme;Dreux;18000
641;36;Femme;Stratsbourg;28286
642;36;Femme;Rennes;27644
643;36;Femme;Nice;28286
644;36;Femme;Nantes;30857
645;36;Femme;Lyon;33428
646;36;Femme;Chartres;25712
647;36;Femme;Marseille;30857
648;36;Femme;Toulouse;33428
649;36;Femme;Pau;28286
650;36;Femme;Perpignon;28286
651;36;Femme;Bordeaux;32145
652;36;Femme;Brest;30857
653;36;Femme;Cannes;23143
654;36;Femme;Caen;21860
655;36;Femme;Tours ;21860
656;36;Femme;Limoges;24430
657;36;Femme;nancy;23786
658;36;Femme;Metz;24430
659;36;Femme;Dijon;21860
660;37;homme;Paris;43624
661;37;homme;Lille;34275
662;37;homme;Dreux;21814
663;37;homme;Stratsbourg;34275
664;37;homme;Rennes;33497
665;37;homme;Nice;34275
666;37;homme;Nantes;37393
667;37;homme;Lyon;40505
668;37;homme;Chartres;31160
669;37;homme;Marseille;37393
670;37;homme;Toulouse;40505
671;37;homme;Pau;34275
672;37;homme;Perpignon;34275
673;37;homme;Bordeaux;38949
674;37;homme;Brest;37393
675;37;homme;Cannes;28045
676;37;homme;Caen;26483
677;37;homme;Tours ;26483
678;37;homme;Limoges;29603
679;37;homme;nancy;28822
680;37;homme;Metz;29603
681;37;homme;Dijon;26483
682;37;Femme;Paris;37080
683;37;Femme;Lille;29135
684;37;Femme;Dreux;18540
685;37;Femme;Stratsbourg;29135
686;37;Femme;Rennes;28473
687;37;Femme;Nice;29135
688;37;Femme;Nantes;31783
689;37;Femme;Lyon;34431
690;37;Femme;Chartres;26483
691;37;Femme;Marseille;31783
692;37;Femme;Toulouse;34431
693;37;Femme;Pau;29135
694;37;Femme;Perpignon;29135
695;37;Femme;Bordeaux;33109
696;37;Femme;Brest;31783
697;37;Femme;Cannes;23837
698;37;Femme;Caen;22516
699;37;Femme;Tours ;22516
700;37;Femme;Limoges;25163
701;37;Femme;nancy;24500
702;37;Femme;Metz;25163
703;37;Femme;Dijon;22516
704;38;homme;Paris;44933
705;38;homme;Lille;35303
706;38;homme;Dreux;22468
707;38;homme;Stratsbourg;35303
708;38;homme;Rennes;34502
709;38;homme;Nice;35303
710;38;homme;Nantes;38515
711;38;homme;Lyon;41720
712;38;homme;Chartres;32095
713;38;homme;Marseille;38515
714;38;homme;Toulouse;41720
715;38;homme;Pau;35303
716;38;homme;Perpignon;35303
717;38;homme;Bordeaux;40117
718;38;homme;Brest;38515
719;38;homme;Cannes;28886
720;38;homme;Caen;27277
721;38;homme;Tours ;27277
722;38;homme;Limoges;30491
723;38;homme;nancy;29687
724;38;homme;Metz;30491
725;38;homme;Dijon;27277
726;38;Femme;Paris;38192
727;38;Femme;Lille;30009
728;38;Femme;Dreux;19096
729;38;Femme;Stratsbourg;30009
730;38;Femme;Rennes;29327
731;38;Femme;Nice;30009
732;38;Femme;Nantes;32736
733;38;Femme;Lyon;35464
734;38;Femme;Chartres;27277
735;38;Femme;Marseille;32736
736;38;Femme;Toulouse;35464
737;38;Femme;Pau;30009
738;38;Femme;Perpignon;30009
739;38;Femme;Bordeaux;34102
740;38;Femme;Brest;32736
741;38;Femme;Cannes;24552
742;38;Femme;Caen;23191
743;38;Femme;Tours ;23191
744;38;Femme;Limoges;25918
745;38;Femme;nancy;25235
746;38;Femme;Metz;25918
747;38;Femme;Dijon;23191
748;39;homme;Paris;46281
749;39;homme;Lille;36362
750;39;homme;Dreux;23142
751;39;homme;Stratsbourg;36362
752;39;homme;Rennes;35537
753;39;homme;Nice;36362
754;39;homme;Nantes;39670
755;39;homme;Lyon;42972
756;39;homme;Chartres;33058
757;39;homme;Marseille;39670
758;39;homme;Toulouse;42972
759;39;homme;Pau;36362
760;39;homme;Perpignon;36362
761;39;homme;Bordeaux;41321
762;39;homme;Brest;39670
763;39;homme;Cannes;29753
764;39;homme;Caen;28095
765;39;homme;Tours ;28095
766;39;homme;Limoges;31406
767;39;homme;nancy;30578
768;39;homme;Metz;31406
769;39;homme;Dijon;28095
770;39;Femme;Paris;39338
771;39;Femme;Lille;30909
772;39;Femme;Dreux;19669
773;39;Femme;Stratsbourg;30909
774;39;Femme;Rennes;30207
775;39;Femme;Nice;30909
776;39;Femme;Nantes;33718
777;39;Femme;Lyon;36528
778;39;Femme;Chartres;28095
779;39;Femme;Marseille;33718
780;39;Femme;Toulouse;36528
781;39;Femme;Pau;30909
782;39;Femme;Perpignon;30909
783;39;Femme;Bordeaux;35125
784;39;Femme;Brest;33718
785;39;Femme;Cannes;25289
786;39;Femme;Caen;23887
787;39;Femme;Tours ;23887
788;39;Femme;Limoges;26696
789;39;Femme;nancy;25992
790;39;Femme;Metz;26696
791;39;Femme;Dijon;23887
792;40;homme;Paris;47669
793;40;homme;Lille;37453
794;40;homme;Dreux;23836
795;40;homme;Stratsbourg;37453
796;40;homme;Rennes;36603
797;40;homme;Nice;37453
798;40;homme;Nantes;40860
799;40;homme;Lyon;44261
800;40;homme;Chartres;34050
801;40;homme;Marseille;40860
802;40;homme;Toulouse;44261
803;40;homme;Pau;37453
804;40;homme;Perpignon;37453
805;40;homme;Bordeaux;42561
806;40;homme;Brest;40860
807;40;homme;Cannes;30646
808;40;homme;Caen;28938
809;40;homme;Tours ;28938
810;40;homme;Limoges;32348
811;40;homme;nancy;31495
812;40;homme;Metz;32348
813;40;homme;Dijon;28938
814;40;Femme;Paris;40518
815;40;Femme;Lille;31836
816;40;Femme;Dreux;20259
817;40;Femme;Stratsbourg;31836
818;40;Femme;Rennes;31113
819;40;Femme;Nice;31836
820;40;Femme;Nantes;34730
821;40;Femme;Lyon;37624
822;40;Femme;Chartres;28938
823;40;Femme;Marseille;34730
824;40;Femme;Toulouse;37624
825;40;Femme;Pau;31836
826;40;Femme;Perpignon;31836
827;40;Femme;Bordeaux;36179
828;40;Femme;Brest;34730
829;40;Femme;Cannes;26048
830;40;Femme;Caen;24604
831;40;Femme;Tours ;24604
832;40;Femme;Limoges;27497
833;40;Femme;nancy;26772
834;40;Femme;Metz;27497
835;40;Femme;Dijon;24604
836;41;homme;Paris;49099
837;41;homme;Lille;38577
838;41;homme;Dreux;24551
839;41;homme;Stratsbourg;38577
840;41;homme;Rennes;37701
841;41;homme;Nice;38577
842;41;homme;Nantes;42086
843;41;homme;Lyon;45589
844;41;homme;Chartres;35072
845;41;homme;Marseille;42086
846;41;homme;Toulouse;45589
847;41;homme;Pau;38577
848;41;homme;Perpignon;38577
849;41;homme;Bordeaux;43838
850;41;homme;Brest;42086
851;41;homme;Cannes;31565
852;41;homme;Caen;29806
853;41;homme;Tours ;29806
854;41;homme;Limoges;33318
855;41;homme;nancy;32440
856;41;homme;Metz;33318
857;41;homme;Dijon;29806
858;41;Femme;Paris;41734
859;41;Femme;Lille;32791
860;41;Femme;Dreux;20867
861;41;Femme;Stratsbourg;32791
862;41;Femme;Rennes;32046
863;41;Femme;Nice;32791
864;41;Femme;Nantes;35772
865;41;Femme;Lyon;38753
866;41;Femme;Chartres;29806
867;41;Femme;Marseille;35772
868;41;Femme;Toulouse;38753
869;41;Femme;Pau;32791
870;41;Femme;Perpignon;32791
871;41;Femme;Bordeaux;37264
872;41;Femme;Brest;35772
873;41;Femme;Cannes;26829
874;41;Femme;Caen;25342
875;41;Femme;Tours ;25342
876;41;Femme;Limoges;28322
877;41;Femme;nancy;27575
878;41;Femme;Metz;28322
879;41;Femme;Dijon;25342
880;42;homme;Paris;50572
881;42;homme;Lille;39734
882;42;homme;Dreux;25288
883;42;homme;Stratsbourg;39734
884;42;homme;Rennes;38832
885;42;homme;Nice;39734
886;42;homme;Nantes;43349
887;42;homme;Lyon;46957
888;42;homme;Chartres;36124
889;42;homme;Marseille;43349
890;42;homme;Toulouse;46957
891;42;homme;Pau;39734
892;42;homme;Perpignon;39734
893;42;homme;Bordeaux;45153
894;42;homme;Brest;43349
895;42;homme;Cannes;32512
896;42;homme;Caen;30700
897;42;homme;Tours ;30700
898;42;homme;Limoges;34318
899;42;homme;nancy;33413
900;42;homme;Metz;34318
901;42;homme;Dijon;30700
902;42;Femme;Paris;42986
903;42;Femme;Lille;33775
904;42;Femme;Dreux;21493
905;42;Femme;Stratsbourg;33775
